Datetime,Username,Text,Retweets,Replies,Likes,Quotes,Language,Location,Hashtags
09:12:30 17:04:39,PaulLarrouturou,je vous recommande le reportage radio ( #rfi) du camarade Vincent sur les réfugiés afghans &gt; http://bit.ly/7aGrnK #ifp,0,0,0,0,fr,France,"['rfi', 'ifp']"
09:12:27 16:35:59,PaulLarrouturou,"Brèves de trottoirs, deuxième épisode : Violette, la fleuriste du Vème. http://bit.ly/7DAUSY #webdocu #ifp",0,0,0,0,fr,France,"['webdocu', 'ifp']"
09:12:23 11:51:00,IFPIndia,#IFP- IFP has long believed that providing educational opportunities to talented people who use their knowledge to improve their societies,0,0,0,0,en,India,['IFP']
09:12:23 11:44:24,IFPIndia,"#IFP- Last date for applying for Fellowship has been extended to Jan 04, 2009..Please apply before Jan 04, 2009",0,0,0,0,en,India,['IFP']
09:12:23 11:43:51,IFPIndia,#IFP-  Pre-application  forms  for the fellowship program are available at http://bit.ly/1pp8Ik....,0,0,0,0,en,India,['IFP']
09:12:20 11:28:48,kidPLayboy,me and the homey @cmor3 be steady mobbin...fuck deez bitches...I swear we care bout everything but these bitches #ifp-mix,0,0,0,0,en,always beside you,['ifp']
09:12:18 16:44:54,IFPjournalisme,"Dernier entretien avant les vacances : Frédéric Filloux, fondateur de ""20 Minutes"", en mission pour l'AFP. #IFP
http://yfrog.com/1y1anmj",1,0,0,0,fr,Paris,['IFP']
09:12:18 13:50:54,PaulLarrouturou,"après Plenel ce matin, cette aprèm Frédéric Fillioux (fdateur ""20Minutes"")est à l' #ifp &gt; http://bit.ly/8QxJ39
#changementderegistre",0,0,0,0,fr,France,"['ifp', 'changementderegistre']"
09:12:18 13:12:20,IFPjournalisme,"Edwy #Plenel était ce matin à l' #IFP pour 3h palpitantes sur journalisme, politique, gratuité, sarkozysme.  
http://yfrog.com/1e5f4qj",1,0,0,0,fr,Paris,"['Plenel', 'IFP']"
09:12:18 11:20:04,mariekirschen,RT @PaulLarrouturou j'ai reçu la consigne de ne point gazouiller la venue de Plenel à l' #IFP. #cestlafauteducfj,0,0,0,0,fr,Paris,"['IFP', 'cestlafauteducfj']"
09:12:18 11:17:56,guillaumepajot,RT @PaulLarrouturou j'ai reçu la consigne de ne point gazouiller la venue de Plenel à l' #IFP. #cestlafauteducfj,0,0,0,0,fr,France/Myanmar,"['IFP', 'cestlafauteducfj']"
09:12:18 11:15:13,PaulLarrouturou,"bon, bah désolé, j'ai reçu la consigne de ne point gazouiller la venue de Plenel à l' #IFP. Dommage, il envoie du bois. #cestlafauteducfj",0,0,0,0,fr,France,"['IFP', 'cestlafauteducfj']"
09:12:18 10:39:30,IFPIndia,"#IFP- Last date for applying for Fellowship has been extended to Jan 04, 2009..Please apply before Jan 04, 2009",0,0,0,0,en,India,['IFP']
09:12:18 08:32:44,PaulLarrouturou,"Plenel ""Crise presse:partons de loin pr éviter l'effet de loupe ds nvelles déstabilisantes comme la rumeur de dépôt de bilan d NMPP"" #ifp",0,0,0,0,fr,France,['ifp']
09:12:18 08:26:38,PaulLarrouturou,Arrivée de Plenel à l' #IFP en vélo. Col roulé et veste assortis à la moustache : noirs.,0,0,0,0,fr,France,['IFP']
09:12:18 08:10:01,PaulLarrouturou,Plenel à l' #IFP ce matin. Live-tweeting imminent.,0,0,0,0,fr,France,['IFP']
09:12:17 17:07:40,PierreChaperon,Seminaire de la critique numéro 2. #Ifp,0,0,0,0,fr,,['Ifp']
09:12:16 22:39:00,fmagnenou,@PaulLarrouturou On est en soirée de Noël aussi #cfj. C'est comment chez vous ? #ifp,0,0,0,0,fr,,"['cfj', 'ifp']"
09:12:16 16:45:05,PaulLarrouturou,"cours de Flash. Notre prof, un jeune ancien de l' #IFP dit qu'à terme on saura faire comme lui[lemonde.fr] &gt; http://bit.ly/4XX1DU #yaplusqua",0,0,0,0,fr,France,"['IFP', 'yaplusqua']"
09:12:16 16:19:22,IFPjournalisme,Pour preuve de la venue de Thomas Legrand... http://www.facebook.com/reqs.php#/album.php?aid=127712&id=711141796   #IFP,1,0,0,0,fr,Paris,['IFP']
09:12:16 14:58:59,PaulLarrouturou,Tu sais ce que je vais te rép Fab': jurisprudence Huchon. Ils ont peur. ;) RT @fmagnenou ah bah...@edwyplenel à l'#ifp après ns avoir annulé,0,0,0,0,fr,France,['ifp']
09:12:16 14:08:14,fmagnenou,@PaulLarrouturou ah bah super... : @edwyplenel à l'#ifp après nous avoir annulé deux fois chez nous...,0,0,0,0,fr,,['ifp']
09:12:16 13:15:25,santa_inesita,NEUKUNDE für @Storymaker mit prominentem Gründer: Auftrag von #ifp consulting. Unsere #Pressemitteilung: http://bit.ly/6ZzsLn #Kunde,0,0,0,0,de,Germany,"['ifp', 'Pressemitteilung', 'Kunde']"
09:12:16 11:53:43,fsr_publizistik,hmmmm lecker! morgen ist es wieder soweit: glühwein und waffeln am #IfP und das für ganz #umsonst. 16 uhr geht's los! #publizistik #mainz,0,0,0,0,de,Uni Mainz,"['IfP', 'umsonst', 'publizistik', 'mainz']"
09:12:16 11:50:15,PaulLarrouturou,"RT Plenel sera à l' #Ifp vendredi. On lui en parlera @eni_kao Mediapart en kiosque vendredi : 32 pages couleur, 2,50€. http://bit.ly/8Q2G1a",0,0,0,0,fr,France,['Ifp']
09:12:16 09:42:29,IFPIndia,#IFP Delhi convenes regional& national selection panels to ensure that selected candidates meet the highest academic &professional standards,1,0,0,0,en,India,['IFP']
09:12:16 09:40:25,IFPIndia,#IFP- Pre-Applications and Final Applications are submitted to IFP New Delhi.,1,0,0,0,en,India,['IFP']
09:12:16 09:34:04,IFPIndia,#IFP- IFP extends the  pre-application forms deadline to 4 Jan 2010.  Please visit  http://bit.ly/1pp8Ik for the forms.,3,0,0,0,en,India,['IFP']
09:12:15 11:38:54,IFPIndia,"#IFP helped me solidify my interest in promotion and protection of human rights and social justice""Azim A. Khan,Academic Director,SIT,Jaipur",0,0,0,0,en,India,['IFP']
09:12:15 11:35:35,IFPIndia,"#IFP gave me a life changing,amazing opportunity that helped me hone my academic acumen with top academic minds at Columbia Univ”Onkar Singh",1,0,0,0,en,India,['IFP']
09:12:15 11:29:18,IFPIndia,"#IFP-“Studying at an Ivy league University was not even in my wildest dream ! Thanks to IFP"" Onkar Singh, Bengaluru",0,0,0,0,en,India,['IFP']
09:12:15 11:27:41,IFPIndia,"#IFP has sharpened my leadership skills and strengthened my commitment to work for social justice rigorously.”-Tara Devi Dhakal,  Sikkim",1,0,0,0,en,India,['IFP']
09:12:14 16:46:15,PaulLarrouturou,"Louis Dreyfus à l' #IFP : La nouvelle formule des Inrocks fera appel à des pigistes de prestige ( ""contributing editor"") genre Paul Moreira.",0,0,0,0,fr,France,['IFP']
09:12:14 16:43:44,PaulLarrouturou,"Louis Dreyfus à l' #IFP : ""Comment traiter les régionales quand on peut penser que 70% de notre lectorat ne votera pas?""",0,0,0,0,fr,France,['IFP']
09:12:14 16:42:39,PaulLarrouturou,"Louis Dreyfus à l' #IFP : réflexion autour du prix actuellement à 3,30€. ""On va soit baisser soit rester pareil mais pas augmenter.""",0,0,0,0,fr,France,['IFP']
09:12:14 16:40:02,PaulLarrouturou,Louis Dreyfus à l' #IFP : vlnté de mettre 30 pages en plus de news (4 de pub) tout en gardant les pages culture. Sortie après les régionales,0,0,0,0,fr,France,['IFP']
09:12:14 16:38:17,PaulLarrouturou,"Louis Dreyfus à l' #IFP : jpeux pas trop rentrer dans les détails (étude SOFRES=argent=secret) ms ils veulent mettre du ""rock"" dans les news",0,0,0,0,fr,France,['IFP']
09:12:14 13:00:01,PaulLarrouturou,"L' #IFP reçoit cette aprém Louis Dreyfus, ancien DG de «Libération» et du «Nouvel Obs». Conseil de M.Pigasse pour le rachat des Inrocks.",0,0,0,0,fr,France,['IFP']
09:12:13 15:51:30,Carolumet,@PaulLarrouturou et quel plateau ! Ma 1ère présentation à l' #IFP était un calvaire... je préfère être de l'autre côté de la caméra !!!,0,0,0,0,fr,Paris,['IFP']
09:12:11 16:17:03,PaulLarrouturou,fin de session TV à l' #IFP. Entrnmt à la préstation de JT avc @carolinelumet. Je lance 1 plateau en faux direct que j'ai enregistré hier,0,0,0,0,fr,France,['IFP']
09:12:11 10:56:18,IFPIndia,"#IFP India- Closing date for Pre-Applications is December 15, 2009. Please encourage eligible candidates to apply !",0,0,0,0,en,India,['IFP']
09:12:09 15:51:24,PaulLarrouturou,"Sujet type JT de mes camarades de l' #ifp sur la flashmob d'Aides, Place de la République, la semaine dernière &gt;http://bit.ly/7a7MYq",0,0,0,0,fr,France,['ifp']
09:12:08 15:55:02,PaulLarrouturou,dérush avec ses camarades la manif des cheminots alcoolisés. #ifp,0,0,0,0,fr,France,['ifp']
09:12:05 14:45:19,BenjaminGalouye,Sublime. RT @PaulLarrouturou: cours de flash passionnant à l' #ifp avec @dastiz. Voila ce qu'on peut faire avec du flash http://bit.ly/WoAsE,0,0,0,0,fr,"Paris, France",['ifp']
09:12:05 14:40:55,PaulLarrouturou,cours de flash passionnant à l' #ifp avc David Castello Lopes ( @dastiz).Voila ce qu'on peut faire avc du flash &gt; http://bit.ly/WoAsE,0,0,0,0,fr,France,['ifp']
09:12:04 13:03:49,PaulLarrouturou,RT Pareil à l' #ifp @mariekirschen Après #huchoncfj hier & http://bit.ly/7IA6g1 débat du jour au CFJ:que doit-on twitter qd on est jnaliste?,0,0,0,0,fr,France,"['ifp', 'huchoncfj']"
09:12:04 10:34:18,PaulLarrouturou,Teaser vraiment appétissant du web docu qui va embellir le bitume @BrevesdeTrott:&gt;&gt; http://bit.ly/5H8Nmj #brevesdetrottoirs #ifp,0,0,0,0,fr,France,"['brevesdetrottoirs', 'ifp']"
09:12:03 11:29:55,IFPIndia,"#IFP-“IFP is a fresh breath and tour-de-force in building my professional career and personal outlook.” -Geeta Sinha, MART, Noida",1,0,0,0,en,India,['IFP']
09:12:03 11:03:53,PaulLarrouturou,allez voir le site reportage de ma camarade Anne-Fleur Delaistre revenant de Syrie &gt;&gt; http://bit.ly/7JArna avec Camille Lafrance #ifp,0,1,0,0,fr,France,['ifp']
09:12:03 09:59:19,Carolumet,Maquette d'un blog sur les mariages transfrontaliers (Syrie/Turquie) à voir http://auxfrontieres.free.fr/ #ifp,0,0,0,0,fr,Paris,['ifp']
09:12:03 09:57:09,Carolumet,Un blog sur les mariages transfrontaliers (Syrie/Turquie) à voir http://auxfrontieres.free.fr/ #ifp,0,0,0,0,fr,Paris,['ifp']
09:12:03 09:41:14,IFPIndia,"#IFP- Thank you so much, IFP !”-Jacintha Saldanha, Audiologist and Speech Language Pathologist, Tripolia Social Service Hospital, Patna.",0,0,0,0,en,India,['IFP']
09:12:03 09:39:55,IFPIndia,"#IFP- My long cherished dream of 8years to do a Masters, which I thought was impossible, became a joyful reality due to IFPJacintha Saldanha",0,0,0,0,en,India,['IFP']
09:12:02 19:52:39,areox,#IFP Glad to be there! http://www.internetforpeace.org/subscriberslist.cfm?currentpage=15&country=105,0,0,0,0,en,"Paris, France",['IFP']
09:12:02 19:34:11,RiccardoLuna,"#IFP InternetforPeace, los nombres http://www.internetforpeace.org/subscriberslist.cfm?country=56&page=1  esperamos la blogosfera cubana",0,0,0,0,es,Italy,['IFP']
09:12:02 14:09:47,frizphoenix,"#branding20 Websolute:Internet è device, ma sta a noi orientarla nel senso che riteniamo più utile #internetforpace #IFP",0,0,0,0,it,Ravenna,"['branding20', 'internetforpace', 'IFP']"
09:12:02 13:37:46,PaulLarrouturou,RT +1 @M_Mondoloni: Un nouveau #webdocu en préparation: Brèves de trottoirs (@BrevesdeTrott). Teaser&gt; http://www.brevesdetrottoirs.com/ #IFP,0,0,0,0,fr,France,"['webdocu', 'IFP']"
09:12:02 10:25:41,LaMaranzana,RT @riccardowiredNel mio piccolo sostengo anche io il Nobel ad Internet per la Pace http://bit.ly/91VuM5 #internetforpace #IFP,0,0,0,0,it,Maranzana / Piedmont / Italy,"['internetforpace', 'IFP']"
09:12:02 10:24:55,FrancescoChiodo,Sign up for the Internet For Peace and become part of the movement to nominate the Net for a Nobel Peace Prize: http://bit.ly/7t2GwC  #IFP,0,0,0,0,en,"Soveria Mannelli, Italy",['IFP']
09:12:02 10:12:06,chinaski_83,Attende la mail per confermare il sostegno Nobel ad Internet per la Pace http://bit.ly/91VuM5 #internetforpace #IFP,0,0,0,0,it,"Roma, Lazio","['internetforpace', 'IFP']"
09:12:02 10:07:39,RiccardoLuna,Nel mio piccolo sostengo anche io il Nobel ad Internet per la Pace http://bit.ly/91VuM5 #internetforpace #IFP ;) (via @chrihardcore) grande!,2,0,0,0,it,Italy,"['internetforpace', 'IFP']"
09:12:01 22:03:15,Ronin__live,"RT @riccardowired: #IFP Il progetto Yuothopia di Mtv presenta la faccia migliore dei nativi digitali, una generazione con cui costruire un..",0,0,0,0,it,"Roma, Lazio",['IFP']
09:12:01 19:43:39,chrihardcore,"Nel mio piccolo, sostengo anche io il Nobel ad Internet per la Pace: http://bit.ly/91VuM5 #internetforpace #IFP ;)",0,0,0,0,it,"45.459689,9.205366","['internetforpace', 'IFP']"
09:12:01 19:35:23,RiccardoLuna,"#IFP Il progetto Yuothopia di Mtv presenta la faccia migliore dei nativi digitali, una generazione con cui costruire un mondo migliore",0,0,0,0,it,Italy,['IFP']
09:12:01 18:43:52,PaulLarrouturou,Dérushage de la vente Baudelaire chz Drouot pr un sujet type JT à l' #IFP.Ce petit bouquin vaut 775000€!(avc frais) http://twitpic.com/rqcbt,0,0,0,0,fr,France,['IFP']
09:12:01 07:39:33,IFPIndia,"#IFP- “IFP was the VOICE of a VOICELESS person like me.”-Irsahdul Haque, National Vice President, All India Pasmanda Muslim Mahaz, Patna",0,0,1,0,en,India,['IFP']
09:12:01 02:38:38,KevinScottT,"RT @directingactors:  #IFP ""In a world of vamps and animation we're proud to do existential films.""",0,0,0,0,en,#Reno,['IFP']
09:12:01 01:26:41,huepeeple,Hey #I F P WHO is this guy?  WHY did #IFP hire him? (#GothamAwardsOnUstream live › http://ustre.am/8nPs),0,0,0,0,en,Los Angeles,"['I', 'IFP', 'GothamAwardsOnUstream']"
09:11:30 16:01:50,PaulLarrouturou,RT (solidarité #ifp) @carolinelumet recherche couples (ou célibataires) ayant mené à bien (ou s'engageant ds) un projet de coparentalité...,0,0,0,0,fr,France,['ifp']
09:11:30 09:05:43,PaulLarrouturou,"Cours de télé en demi-groupe à l' #ifp avc Laure Bezaut, directrice rédac Nantes7, passée par F3 et LCI (co-créatrice du ""Journal du web)",0,0,0,0,fr,France,['ifp']
09:11:29 17:32:49,PaulLarrouturou,@MrSeries Bravo pour l'Hebdo Series n°8 même si Eric de #trueblood ft encore + peur sans maquillage. Vivmt celui sur #Californication! #ifp,0,0,0,0,fr,France,"['trueblood', 'Californication', 'ifp']"
09:11:29 17:08:38,PaulLarrouturou,découvre et vous conseille l'Hebdo Séries de Canal + &gt; http://tinyurl.com/yjp7x9v . Pas slmt parce que c'est fait par un ancien de l' #ifp,0,0,0,0,fr,France,['ifp']
09:11:28 10:26:50,PaulLarrouturou,Cours de flash à l' #ifp par un ancien passé aussi par Berkeley.,0,0,0,0,fr,France,['ifp']
09:11:27 11:36:14,PaulLarrouturou,"A l #IFP, ns avons une camarde qui le connait.C'est un récidiviste. RT @louismoulin Grosse déconne sur CCTV : http://xml.vod.cctv.com/htm...",0,0,0,0,fr,France,['IFP']
09:11:27 07:12:48,IFPIndia,#IFP India - Do you see yourself as a social justice leader ? Do you wish to contribute to improve society ? See http://bit.ly/1pp8Ik,0,0,0,0,en,India,['IFP']
09:11:27 07:11:59,IFPIndia,#IFP India -  A fellowship program that breaks the mould : Ford Foundation International Fellowships Program (IFP). See http://bit.ly/1pp8Ik,0,0,0,0,en,India,['IFP']
09:11:25 10:06:14,PaulLarrouturou,"@AudeBaron ok contre le formatage. Mais les privées ne st ps les seules enfin!Sr 13 écoles, tu oublies mn école( #Ifp), #celsa, #ijba, #cuej",0,0,0,0,fr,France,"['Ifp', 'celsa', 'ijba', 'cuej']"
09:11:25 09:22:08,PaulLarrouturou,"Cours de photo à l' #Ifp. Pr débriefer la manif d'hier, le prof nous montre sa photo ds Libé. Classe. http://twitpic.com/qutbu",0,0,0,0,fr,France,['Ifp']
09:11:25 06:08:50,IFPIndia,#IFP - IFP: Investing in human potential to make the world a better place. See  http://bit.ly/1pp8Ik,0,0,0,0,en,India,['IFP']
09:11:24 13:38:04,IFPIndia,#IFP Want to pursue  PG in Community Development or Environment or Health or Education ? See if you meet the criteria for a IFP Fellowship.,0,0,0,0,en,India,['IFP']
09:11:24 13:36:01,IFPIndia,#IFP India - A fellowship program that breaks the mould : Ford Foundation International Fellowships Program (IFP). See http://bit.ly/1pp8Ik,0,0,0,0,en,India,['IFP']
09:11:24 12:26:40,MarcoMm,"@francescoonair il numero di #wired, pare, non è arrivato a nessuno, perchè in redazione sono tutti ad #IFP...aspetta anche tu...:(",0,0,0,0,it,"Giugliano, Napoli","['wired', 'IFP']"
09:11:23 16:47:42,PaulLarrouturou,"alors il faut le savoir, mais à 3 minutes 03 de ce zapping http://player.canalplus.fr/#/294473 le mec qui se lève est un camarade de l' #ifp",1,0,0,0,fr,France,['ifp']
09:11:23 13:20:48,IFPIndia,#IFP India- Ford Foundation invites applications for 40 fellowships- http://bit.ly/4IZeuY,0,0,0,0,en,India,['IFP']
09:11:23 13:19:56,IFPIndia,#IFP India-  Ford Foundation invites applications for 40 fellowships- http://bit.ly/4WuiDH,0,0,0,0,en,India,['IFP']
09:11:22 22:15:38,juliaklebitz,gut dann meld ich mich auch mal wieder zurück vom #ifp-Jahrestreffen. nach 8 Std hab ichs auch geschafft :-) schön wars!,0,0,0,0,de,,['ifp']
09:11:22 19:37:32,alexdemling,zurück vom #ifp -jahrestreffen in hamburg. bildungstreik dauert anscheinend noch an #faubrennt #bildungsstreik,0,0,0,0,de,San Francisco,"['ifp', 'faubrennt', 'bildungsstreik']"
09:11:22 17:53:44,ecodallaluna,#IFP #IFP Please support Internet as a candidate for 2010 Nobel for Peace. http://bit.ly/6c7Wxx,0,0,0,0,en,"Berlin, Deutschland","['IFP', 'IFP']"
09:11:22 17:49:16,ecodallaluna,"#IFP #I4P Ha portato libertà, verità, democrazia, sviluppo, opportunità, conoscenza. Secondo me se lo merita il premio Nobel della pace.",0,0,0,0,it,"Berlin, Deutschland","['IFP', 'I4P']"
09:11:21 21:45:20,sparviero,Iscriviti su Internet For Peace e prendi parte al movimento per candidare Internet al Nobel per la pace http://bit.ly/6c7Wxx #IFP,0,0,0,0,it,"Torino, Italy",['IFP']
09:11:21 17:47:29,steppia,@riccardowired l'iscrizione a #IFP non funziona con Opera... potete sistemarlo?,0,0,0,0,it,"London, UK",['IFP']
09:11:21 17:47:01,m3rl1n0,"Liked ""#IFP Se fate la ricerca con Internet e Peace trovate 30 pagine di tweet, da tutte le parti del mondo, è una..."" http://ff.im/bOeIs",0,0,0,0,it,Rome,['IFP']
09:11:21 17:36:27,Epix_66,@riccardowired #IFP dopo sole 24 ore... E' una cosa della quale andarne -a giusta ragione- orgogliosi! ;) Complimenti!!!,0,0,0,0,it,"Puglia, Italy",['IFP']
09:11:21 17:03:53,RiccardoLuna,#IFP See who has joined so far: a world map for the Nobel Peace Prize to the Net http://www.internetforpeace.org/whoisjoined.cfm,0,0,0,0,en,Italy,['IFP']
09:11:21 17:01:00,RiccardoLuna,"#IFP Se fate la ricerca con Internet e Peace trovate 30 pagine di tweet, da tutte le parti del mondo, è una cosa che mette i brividi",0,0,1,0,it,Italy,['IFP']
09:11:20 15:04:35,LucianT,"Listening to CEOs of #CGGVeritas, #Total, #GDFSUEZ, #Schlumberger, #IFP #WPC commit to future of energy. I don't think it's enough. #eyfwpc",0,0,0,0,en,Spain,"['CGGVeritas', 'Total', 'GDFSUEZ', 'Schlumberger', 'IFP', 'WPC', 'eyfwpc']"
09:11:19 16:21:22,fterzini,@riccardowired è #IFP oppure #I4P ???,0,0,0,0,it,Firenze,"['IFP', 'I4P']"
09:11:19 15:55:49,matteopenzo,RT @riccardowired: #IFP in Wired Uk website (Grazie!)  http://bit.ly/Ihxz7 - MUCH respect!,0,0,0,0,en,"On a plane, most likely.",['IFP']
09:11:19 15:32:45,RiccardoLuna,#IFP in Wired Uk website (Grazie!) http://www.wired.co.uk/news/archive/2009-11/19/internet-for-peace.aspx,1,0,0,0,en,Italy,['IFP']
09:11:19 07:31:08,IFPIndia,"#IFP- Graduate belonging to scheduled castes/tribes, backward classes, religious minorities, as well as women are encouraged to apply",0,0,0,0,en,India,['IFP']
09:11:19 07:28:11,IFPIndia,#IFP -Interested in higher education for social change?Apply for one of the 40 Ford Fellowships to study Master's degree in India or abroad,0,0,0,0,en,India,['IFP']
09:11:19 05:43:52,IFPIndia,#IFP - IFP selects  Fellows on the strength of their clearly- stated intention to serve their community and country of origin.,0,0,0,0,en,India,['IFP']
09:11:19 05:40:22,IFPIndia,#IFP India - The fellowship is offered for Master's degree only. It cannot be be used for short -term courses.,0,0,0,0,en,India,['IFP']
09:11:18 18:12:45,PaulLarrouturou,Petite fiction de 3 camarades de l' #ifp pour le concours SNCF des 4 écrans&gt;&gt;http://www.youtube.com/watch?v=pCibnaiSudE&feature=channel,0,0,0,0,fr,France,['ifp']
09:11:18 16:34:17,PaulLarrouturou,"à l' #ifp, notre camarade chinoise permet de voir l'actu différemment &gt; http://news.cn.yahoo.com/09-11-/1063/2jpwq.html",0,0,0,0,fr,France,['ifp']
09:11:18 13:56:03,IFPIndia,#IFP India - Shortlisted candidates will be invited to attend regional interviews during April and May 2010.,0,0,0,0,en,India,['IFP']
09:11:18 13:54:33,IFPIndia,"#IFP Final Application Form will be reviewed & evluated by a panel of experts from academia,social development sector and other disciplines",0,0,0,0,en,India,['IFP']
09:11:18 13:51:56,IFPIndia,#IFP India- Only eligible candidates will be sent an IFP Final Application Form.,0,0,0,0,en,India,['IFP']
09:11:18 13:51:05,IFPIndia,"#IFP India- Interested candidates should complete an IFP Pre-Application to reach IFP Office in New Delhi not later than Dec15, 2009",0,0,0,0,en,India,['IFP']
09:11:17 15:19:39,PaulLarrouturou,ce soir les anciens de l' #ifp et de très nombreux journalistes st invités au lcment de l'asso des journalistes de Paris II face au Panthéon,0,0,0,0,fr,France,['ifp']
09:11:16 22:17:37,jessdheere,what's the diff btwn crowdsourcing vs peer-to-peer production? find out @digiactive post about #IFP http://bit.ly/4kZYac (via @kjantin),0,0,0,0,en,"Washington, DC",['IFP']
09:11:12 13:13:01,akshayjoshi,RT @IFPIndia: #IFP- http://bit.ly/4icUP3,0,0,0,0,und,"Geneva, Switzerland",['IFP']
09:11:12 12:59:41,IFPIndia,#IFP- http://bit.ly/4icUP3,0,0,0,0,und,India,['IFP']
09:11:12 10:15:17,PaulLarrouturou,cours de géopolitique de @pierrehaski à l' #ifp : découverte du blog de veille du NYT : http://thelede.blogs.nytimes.com/,0,0,0,0,fr,France,['ifp']
